title_length,abstract_length,keyword_count,concept_count,paper_age,title_word_count,abstract_word_count,title_to_abstract_ratio,text_richness,recency_score,abstract_keyword_overlap,recent_paper,dom_medical,dom_biology,dom_health,dom_cv_medical,dom_vision,dom_vision2,dom_nlp,dom_llm,dom_generative,dom_education,dom_robotics,dom_math,dom_quantum,dom_survey,dom_review_any,dom_graph,dom_rl,dom_speech,dom_security,dom_xai,dom_science,dom_dataset,cn_medicine,cn_ai_core,cn_vision,pub_plos,pub_mdpi,pub_frontiers,pub_bmc,pub_hindawi,pub_ieee,pub_acm,pub_elsevier,pub_springer,pub_wiley,pub_nature,pub_science,pub_oup,pub_arxiv,pub_zenodo,pub_dagstuhl,pub_acl,pub_no_doi,tf_learning,tf_data,tf_models,tf_chatgpt,tf_deep,tf_model,tf_detection,tf_image,tf_research,tf_machine,tf_intelligence,tf_artificial,tf_generative,tf_methods,tf_review,tf_based,tf_medical,tf_language,tf_applications,tf_analysis,tf_systems,tf_education,tf_neural,tf_human,tf_performance,tf_network,tf_challenges,tf_study,tf_control,tf_technologies,tf_algorithms,tf_time,tf_survey,tf_networks,tf_segmentation,tf_techniques,tf_paper,tf_future,tf_images,tf_information,tf_proposed,tf_potential,tf_classification,tf_design,tf_attention,tf_clinical,tf_development,tf_features,tf_prediction,tf_recent,tf_method,tf_tasks,tf_accuracy,tf_results,tf_healthcare,tf_knowledge,tf_field,tf_provide,tf_technology,tf_article,tf_system,tf_multi,tf_training,tf_approaches,tf_energy,tf_students,tf_materials,tf_transformer,tf_feature,tf_including,tf_quality,tf_datasets,tf_digital,tf_disease,tf_framework,tf_algorithm,tf_processing,tf_studies,tf_vision,tf_text,tf_dataset,tf_approach,tf_computing,tf_comprehensive,tf_tools,tf_protein,tf_graph,tf_scale,tf_current,tf_health,tf_literature,tf_optimization,tf_spatial,tf_sensing,tf_cancer,tf_process,tf_imaging,tf_brain,tf_existing,tf_impact,tf_level,tf_real,tf_application,tf_researchers,tf_management,tf_structure,tf_recognition,tf_overview,tf_finally,tf_drug,tf_improve,tf_single,tf_significant,tf_robots,tf_industry,tf_fusion,tf_strategies,tf_trained,tf_directions,tf_diagnosis,tf_perspective,tf_power,tf_task,tf_advances,tf_domain,tf_decision,tf_resolution,tf_global,tf_discuss,tf_understanding,tf_natural,tf_object,tf_computer,tf_opportunities,tf_soft,tf_modeling,tf_efficient,tf_related,tf_complex,tf_metaverse,tf_developed,tf_generation,tf_propose,tf_evaluation,tf_social,tf_stability,tf_abstract,tf_multiple,tf_cell,tf_efficiency,oa_category
59,1575,11,13,2,8,221,0.0375,0.1086,0.6667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15739128203615899,0,0.00842195097133913,0,0,0.0070657137206415095,0,0,0,0,0,0,0,0,0.015544139201870172,0.01904578826387502,0,0,0,0,0,0,0,0,0.020527207485765447,0,0,0,0,0,0,0,0.013182698758153156,0.009670784069399785,0,0,0,0,0,0,0.026495454238903152,0,0,0,0,0,0,0,0.056789536725905615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015031298196026598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01725676121517935,0,0,0.016031102470086572,0,0,0,0,0,0,0,0,0,0,0,0,0.017952983656723452,0,0,0,0,0,0.018586424111580527,0,0.020310011619045134,0,0,0,0,0,0.018158301306555207,0,0,0,0,0,0,0,0.016319432483907367,0,0,0,0,0,0,0,0,0,0,0,fully_open
53,598,8,9,4,8,90,0.0886,0.1889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013612420488621435,0,0,0,0.01793060529381879,0.1816758733151324,0,0,0,0,0,0,0,0,0.036327885164350725,0,0,0,0,0,0,0,0,0,0.02687110103100798,0,0,0,0,0,0.02687110103100798,0,0,0,0,0,0,0,0,0.05240488871755318,0,0,0,0,0,0,0,0,0,0.0575416548251251,0,0.027435566225154688,0.019772219995386867,0,0,0,0,0,0,0,0.03779688850829517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07644496266733858,0,0,0,0,0.07209440143613648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03266053800638333,0,0,0,0,0,0,0,0,0.03253880888323198,0,0,0,0,0,0,0.03822248133366929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
108,2177,18,23,4,14,312,0.0496,0.1314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050236313708007675,0,0,0,0.013234494383532918,0,0,0.005551632209075471,0,0,0,0,0,0,0.004468906508312986,0,0,0,0.017652443589294454,0,0,0,0,0,0,0,0.024192780251080702,0,0,0,0,0,0,0,0,0.015196946394771087,0.0239521606335207,0,0.0097612923804691,0,0.00881312524161388,0,0.010408928450997666,0,0,0,0,0,0,0.010617805354636179,0,0,0.007296890712583249,0,0,0,0,0.011703052716504956,0,0,0,0,0,0,0,0,0,0,0.00893204468763106,0,0,0,0,0,0,0,0.01181030572544947,0.015261606292431267,0,0,0.03266895243592976,0,0,0,0,0,0.013705863648774082,0.02189108424716554,0,0,0,0,0,0,0.012401485494508183,0,0,0,0.026718049819881785,0,0.012053293788070036,0,0,0,0,0,0,0,0,0.01200836994500228,0,0,0,0,0,0,0,0,0,0.014534804525759244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08223518189264449,0,0,0,0,0.03254009534626785,0,0,0,0,0,partially_open
91,1246,13,16,4,15,173,0.073,0.1676,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007672455184495717,0,0,0,0,0,0,0.008478856464769811,0,0.01221122610599494,0.011819242407989438,0,0.009887930442088865,0,0.02730095612351206,0,0,0.03428241887497504,0.013480047831824857,0.014955137182520466,0,0,0,0,0,0.024492248144847444,0,0.02268142714219547,0.01879557246195056,0,0,0.017906278888370153,0.016463111714952988,0,0,0,0.01219382723161054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013321250622366759,0,0.033896912037507096,0,0,0,0,0.0255010173995031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046617270129608236,0,0,0,0.026203668984063528,0.01608199983871423,0,0,0,0,0,0,0,0,0,0,0,0.01894045057343068,0,0,0.015871186703087774,0.020402874407909725,0,0,0,0.019237322964103885,0.02342747216996187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019622588627457173,0,0,0.02411038699239922,0,0,0,0,0,0,0,0,0,0,0.045584586522460356,0.022094713313672094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
90,2980,8,10,3,15,449,0.0302,0.0401,0.3333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15139206276572242,0,0.009970381418984441,0,0,0,0,0.00602347476080468,0.005830119573447705,0.010022091679462919,0.004877454478160427,0,0.0033667098358591105,0,0,0.0056368700691289296,0.006649350948433786,0,0,0,0.02383798442060819,0,0,0,0.02430126805489721,0,0,0,0,0.03533077448826398,0,0,0,0,0,0,0.007353798744030533,0,0.0066394844869557485,0,0,0,0,0,0,0,0,0,0,0,0.016491627440098466,0,0,0,0,0.0528998974808834,0,0,0,0,0,0,0,0,0.011893016005219347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060110348289550614,0,0,0,0,0,0,0,0,0,0.020128396276861613,0,0,0,0.00948926244866111,0,0,0,0,0,0,0,0,0.01716526549957186,0,0,0,0,0.010626878218329578,0,0,0,0,0,0,0,0.011107347444568715,0,0,0,0,0,0,0,0.010898737508986235,0,0.011382544513520698,0,0.019674714691318058,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
102,1476,11,18,3,12,222,0.0691,0.1306,0.3333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02465170760314274,0.01339635032213538,0,0,0,0,0,0,0.022206528836301885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05376173389129045,0,0,0,0,0,0,0,0.01381044631806521,0,0,0,0,0,0,0,0,0,0,0.038983883712467526,0,0,0,0,0,0,0.029187562850332995,0,0,0,0,0,0,0,0,0,0,0,0.1204981852410415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05807813766387512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01807851174923551,0,0,0,0,0,0,0,0,0,0,0,0.0151898976444624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05128964494942315,0,0,0,0,0,0.01640883310170287,0,0,0,fully_open
57,1137,9,11,2,9,160,0.0501,0.125,0.6667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.030753615425702825,0.016712278619693644,0.032351201878139245,0,0.08331230156731333,0,0.13011110399136547,0,0.018468796259894636,0,0,0,0,0,0,0.007433428647490908,0,0,0.012445762627878727,0,0,0,0,0,0,0,0.01333736285115455,0.013413818753074451,0,0,0,0.09897078795579176,0.03900377579644984,0,0,0.017228873624516996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015218982681727469,0,0,0,0,0.026837161696240876,0,0,0,0,0,0.019644864969064466,0,0,0,0,0,0,0,0,0.014857262450713052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017515049329292726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020200206223035193,0.02095153986189532,0,0,0,0.022847501334827623,0.017960446318568066,0,0,0,0,0,0,0,0.023463305373143523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
89,1293,20,30,3,12,179,0.0688,0.2793,0.3333,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.006871936190256604,0.00746876168402238,0,0,0.012410829584511278,0.02951409366947164,0,0.03405572844732391,0,0,0,0,0,0.019250838028845578,0,0.006644037994660015,0.041292819477500076,0,0,0,0,0,0.01488503190503483,0,0.021787636755997437,0.029486871927831764,0.011921005734217782,0,0,0,0,0,0,0,0.07676209535123225,0,0.011296845107617446,0,0.0377494215647248,0.029024727786173612,0.04312968717462341,0,0,0.015475221059890335,0.05617979272702905,0,0,0.017462666777446418,0,0,0,0,0,0,0,0,0.015004784172455859,0,0,0,0,0,0,0,0,0,0,0,0.020421218007235308,0,0,0.015629130287429002,0,0,0,0,0,0,0.022689821744499586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015449827764067744,0,0.04031668106909158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02218718813040106,0,0,0,0,0,0,0,0,0,0.018837449432483253,0,0,0,0,0,0,0,partially_open
72,993,15,16,4,10,143,0.0725,0.2168,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016294563313194885,0,0,0,0.058416159624127766,0,0,0,0.01488786476989582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027686792247885932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016489928654088114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023672143822810687,0,0,0,0,0,0,0,0,0,0,0,partially_open
71,1669,9,10,4,10,238,0.0425,0.0798,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.005246816145263488,0,0,0,0.009475836101687665,0,0,0.11700903996935275,0,0,0,0,0,0.007349137490741725,0,0.005072812793220147,0,0,0,0,0,0,0,0,0,0.01125681259407091,0,0,0,0,0,0,0,0,0,0,0,0,0.05764438698397165,0.04432154378158944,0.032930098991435446,0,0,0.011815540403835189,0,0,0,0.02666596413312764,0,0,0.036157931748220504,0.012662531837533008,0,0.016565914050189,0,0,0,0,0,0,0,0.015833831672393925,0,0.012256791068752533,0,0,0,0.05375964667224151,0.015591875910929663,0,0.015100854354866427,0.011933052178915387,0,0,0,0,0,0,0.0173239855211382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01918059814016437,0,0,0,0,0,0.011796152279321995,0,0,0,0,0,0,0,0,0,0,0,0.01363112264027286,0,0.012931939886501775,0,0,0.1285169862445447,0,0,0,0,0,0,0,0,0,0,0,0.017280252315019163,0,0,0,0,0.016940217964427837,0,0,0,0,0,0,0,0,0,0.01438264720182843,0,0,0,0,0,0,0,closed
91,985,15,19,4,14,143,0.0924,0.2378,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.020584635860842172,0,0,0.017102728573777738,0,0,0,0,0,0,0,0,0,0,0.009155808456055875,0,0,0,0.018082990993911394,0,0,0.020512300064255317,0,0,0.020317173950274325,0,0,0,0,0.02215947899039445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02397698605332723,0,0.02419672392531111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028899924910823122,0.02535904319121751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06350463867751141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06592835755100418,0,0,0,0,0,0,0,0,fully_open
86,1794,13,16,4,11,245,0.0479,0.1184,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013475121554142608,0,0.1166150701378061,0,0,0,0,0,0,0,0.004550159353918677,0,0,0,0,0,0,0,0,0,0.040388079125393814,0,0.008210882994306178,0,0,0.011012589558862697,0,0,0,0.03504693646339089,0,0,0,0.051705268325017,0.009938770423750357,0,0,0,0.01059818169556126,0.012824881976069256,0,0,0,0,0,0.01081085636108411,0.04543162938072449,0,0.014859122905624071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013985440211015696,0,0,0,0,0,0.012047117291842498,0,0,0,0.046617270129608236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017204415301480765,0,0,0,0.017976808917045128,0,0.01058079113539185,0,0.04141622691643044,0,0,0,0,0,0,0,0,0,0,0.01577994051986647,0,0,0,0.2497643247823272,0,0.028724773850757526,0,0,0,0,0,0,0,0,0,0.015499862682562641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,closed
80,2008,11,12,3,11,293,0.0398,0.0785,0.3333,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.038114777368140014,0,0.13403644663724507,0,0.007172242117527517,0,0,0,0,0.008666031430060925,0.008387849450831215,0.014418880287227298,0,0,0,0.04515569613829847,0.05295035805540291,0.024329458556433897,0.009566485558069254,0.010613323161788719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008235764497811429,0,0,0.010579981418831026,0,0,0,0,0,0,0,0.01273084739258997,0,0,0,0.01209067556099926,0,0.007908887998154748,0.12241208593059548,0,0,0.018907581528520564,0.012684599073373114,0,0,0,0,0,0,0,0,0.01711059722041235,0,0.009681183919496891,0,0,0,0,0,0,0.013415751881805393,0,0,0.08487384386987361,0,0,0,0,0,0,0,0,0.011863555333947777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011703258568873385,0,0,0,0.024695833589706614,0,0.01877131985363186,0,0,0.03057798506693543,0,0,0.015753852647274535,0,0,0,0.01729626795944489,0,0,0,0,0,0.030927687386648865,0,0,0,0,0,0,0.014153101213432022,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
95,2267,13,17,4,10,301,0.0419,0.0997,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006118860280322216,0,0,0.018736475194664582,0,0.010809823917268544,0,0,0,0.007304026207184485,0,0.012221037625053653,0,0.016871377379698464,0.013106990452127834,0,0,0,0,0,0.009449486546454696,0,0.02074721589967172,0.009359596988328622,0,0.00761121176438494,0,0,0.010208299310181712,0,0,0,0,0,0,0,0.011982260215769388,0,0.027380082307485648,0,0.012175171101055296,0,0,0,0,0,0,0,0.010021299435836394,0,0.009556208460447139,0.020660859096303132,0,0,0,0,0,0,0.011146805403795005,0,0,0,0,0,0,0,0,0,0,0,0.029562799550180697,0.04672902340853564,0,0.14644793409866547,0,0,0,0,0,0,0.016193278585657236,0,0,0,0,0,0,0,0,0.11983948433309621,0,0,0.01960690222117287,0,0,0,0,0,0,0.011376142451661608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024204102110963733,0,0,0,0,0,0,0,0,0,0,0,fully_open
77,1583,12,13,4,10,240,0.0486,0.1042,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028019662053577633,0.028718636675728368,0,0,0,0,0,0.008116957825595338,0,0.011205616319351965,0,0,0,0,0,0,0.012552303024395042,0,0,0.03729869247587674,0,0,0,0,0,0.012432897491958915,0,0,0,0,0,0,0.01591673371945486,0.036714114625047964,0.01212351903167275,0,0,0.013049999849012,0,0,0,0.05890392077168494,0,0.011471024260108018,0,0.013985482925036456,0,0.009148340594880492,0,0,0.012653288145429193,0,0,0.013912911657185749,0,0,0,0,0,0,0,0.1583368698008307,0,0,0,0.013179788973727442,0,0,0,0,0,0,0.019133954157675024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043020949078313254,0,0.031096262135483208,0,0,0,0,0,0,0,0,0,0.037420182966198805,0,0,0,0,0,0,0,0,0,0.047314711353712964,0,0,0,0,0,0,0,0,0,0,0,0.03817130362123636,0,0,0,0,0.018710091483099402,0,0,0,0,0.0163711245379251,0,0,0,0,0,0,0,0,0,0,0,0,closed
88,164,4,5,3,12,23,0.5366,0.3913,0.3333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11116975282167652,0,0,0,0,0.13432348716594436,0.13001166648788384,0.2234926444520231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06773978470302598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1701005105959591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13260712845819572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1184896921343748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10770825439378862,0,0,0,0,0,0,0,0,0,0,0,partially_open
88,434,14,18,3,7,54,0.2028,0.5926,0.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05181523395137106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05038902994931596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06523969531931811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07592688914129166,0,0.05743091585596005,0,0,0,partially_open
42,839,18,22,4,6,118,0.0501,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.012596568213351178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587967366483796,0,0,0,0.019052888017324947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025306576290858387,0.021870709977020054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02707470265933395,0,0.030110539563587807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
60,1305,10,13,4,8,195,0.046,0.1179,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010137763164398687,0,0,0,0,0,0.014272216297611934,0,0.025359177179116895,0,0.013663282884953819,0,0.03576228456689677,0,0,0,0,0,0.014642104869202276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01609353304990361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018429789255299044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022010362569519198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265418169600821,0,0,0,0,0,0,0,0.025528576429298393,0.02404163836658241,0,0,0,0.026417592005477504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
34,1400,12,16,4,3,181,0.0243,0.1547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009501688275356968,0,0,0.007971574454057087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011579450376585637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01563642167873561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02087048854980815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018749834940871485,0,0,0,0,0,0,0.023362119735782054,0,0,0,0,0,partially_open
57,1486,9,25,1,8,204,0.0384,0.1667,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025329235579008246,0,0,0.02585343088876198,0,0.07457940532068995,0,0,0,0,0,0,0,0.02909985633320084,0.09042807366196723,0,0,0,0.012752442558738383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13448243061533713,0,0.009895686024502104,0.010397837174241547,0,0.012712380774564411,0,0,0,0,0,0,0.012692427255221985,0,0,0,0,0.014527555906627016,0,0.0095029274396433,0,0.01732501119783125,0,0.011359205957056927,0,0,0,0,0,0,0,0,0,0.020559244722200887,0,0,0,0.027381267015185694,0,0,0,0,0,0,0.03975116057563493,0,0,0.01418187082489974,0,0.013713333195802833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01943528882740558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03935360351186226,0.017658081243439334,0,0,0,0,0,0.016501021595896184,0,0,0,0,0,0,0,closed
88,1044,15,19,2,11,146,0.0843,0.2329,0.6667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.017956810006266574,0.011586777977631432,0,0,0.05913284724557261,0.03994292250190854,0,0,0,0.014289732677228122,0.013831028349774874,0,0,0,0,0,0,0.02674514947693088,0.01577452405851845,0.017500692447630334,0,0,0,0.026191520781145856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045379623795892575,0,0,0,0,0,0,0.08040951365609424,0,0,0.02357880209311695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04276415912832395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1113838913415565,0,0,0,0,0.023875704094362446,0.02423289872769866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02635040936317897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027070815470146538,0,0,0,0,0.038037774136243964,0,partially_open
