paper_id,openalex_id,title_short,cluster
422,https://openalex.org/W4280519765,AI recognition of patient race in medical imaging: a modelling study,3
423,https://openalex.org/W4385564466,Fairness of artificial intelligence in healthcare: review and recommendations,2
424,https://openalex.org/W4210445796,Acoustic Metamaterials for Noise Reduction: A Review,2
425,https://openalex.org/W4220926968,Artificial intelligence and knowledge management: A partnership between human an,2
426,https://openalex.org/W4312940001,"A Full Dive Into Realizing the Edge-Enabled Metaverse: Visions, Enabling Technol",2
427,https://openalex.org/W4291972732,Edge Computing with Artificial Intelligence: A Machine Learning Perspective,2
428,https://openalex.org/W2977090839,Model Pruning Enables Efficient Federated Learning on Edge Devices,2
429,https://openalex.org/W4220689618,Dynamics on higher-order networks: a review,2
430,https://openalex.org/W4390906246,"A review of graph neural networks: concepts, architectures, techniques, challeng",2
431,https://openalex.org/W3170647102,"Efficient Deep Learning: A Survey on Making Deep Learning Models Smaller, Faster",2
432,https://openalex.org/W4389885061,How Artificial Intelligence Is Shaping Medical Imaging Technology: A Survey of I,3
433,https://openalex.org/W3100266278,The NANOGrav 11-year data set: High-precision timing of 45 millisecond pulsars,2
434,https://openalex.org/W4392752318,Emerging contaminants: A One Health perspective,2
435,https://openalex.org/W4387105517,Heterogeneous Federated Learning: State-of-the-art and Research Challenges,2
436,https://openalex.org/W4405211386,Beware of metacognitive laziness: Effects of generative artificial intelligence ,1
437,https://openalex.org/W4323536358,"Leadership is needed for ethical ChatGPT: Character, assessment, and learning us",1
438,https://openalex.org/W4210538803,Data-Driven Machine Learning in Environmental Pollution: Gains and Problems,2
439,https://openalex.org/W4210541032,Weighted Feature Fusion of Convolutional Neural Network and Graph Attention Netw,3
440,https://openalex.org/W4321242087,Using PhyloSuite for molecular phylogeny and tree‐based analyses,2
441,https://openalex.org/W4220863497,Quo vadis artificial intelligence?,2
442,https://openalex.org/W3183282730,KalmanNet: Neural Network Aided Kalman Filtering for Partially Known Dynamics,2
443,https://openalex.org/W4380995257,Utility of ChatGPT in Clinical Practice,1
444,https://openalex.org/W3158304688,Dynamic Graph Convolutional Recurrent Network for Traffic Prediction: Benchmark ,2
445,https://openalex.org/W2165730445,"Quantity, controls and functions of large woody debris in midwestern USA streams",2
446,https://openalex.org/W4294677009,Augmented tactile-perception and haptic-feedback rings as human-machine interfac,2
447,https://openalex.org/W4205420544,To Engage or Not to Engage with AI for Critical Judgments: How Professionals Dea,2
448,https://openalex.org/W4288057688,Anomaly detection in time series,3
449,https://openalex.org/W4296141059,Empirically grounded technology forecasts and the energy transition,2
450,https://openalex.org/W3130295820,Understanding and Creating Art with AI: Review and Outlook,2
451,https://openalex.org/W4401889742,"Recurrent Neural Networks: A Comprehensive Review of Architectures, Variants, an",2
452,https://openalex.org/W4388870365,OpenMM 8: Molecular Dynamics Simulation with Machine Learning Potentials,2
453,https://openalex.org/W3129637124,Modern Koopman Theory for Dynamical Systems,2
454,https://openalex.org/W4294783296,Engineering Single-Atom Active Sites on Covalent Organic Frameworks for Boosting,2
455,https://openalex.org/W4392664198,Using Convolutional Neural Network to Design and Predict the Forces and Kinemati,2
456,https://openalex.org/W4313555022,DATFuse: Infrared and Visible Image Fusion via Dual Attention Transformer,3
457,https://openalex.org/W4377241880,DC-YOLOv8: Small-Size Object Detection Algorithm Based on Camera Sensor,3
458,https://openalex.org/W4385027818,ChatGPT Chemistry Assistant for Text Mining and the Prediction of MOF Synthesis,1
459,https://openalex.org/W4389990376,Quantum repeaters: From quantum networks to the quantum internet,2
460,https://openalex.org/W3210766530,Deep Learning in Human Activity Recognition with Wearable Sensors: A Review on A,2
461,https://openalex.org/W4205900565,Artificial intelligence for diagnosis and Gleason grading of prostate cancer: th,2
462,https://openalex.org/W4212791338,Machine learning techniques and data for stock market forecasting: A literature ,2
463,https://openalex.org/W4313596561,The end of ESG,2
464,https://openalex.org/W4296654860,Metaverse as a driver for customer experience and value co-creation: implication,2
465,https://openalex.org/W4391848979,Explainable Artificial Intelligence (XAI) 2.0: A manifesto of open challenges an,2
466,https://openalex.org/W4366986563,A modified Adam algorithm for deep neural network optimization,2
467,https://openalex.org/W4297492875,<i>Ggtree</i> : A serialized data object for visualization of a phylogenetic tre,3
468,https://openalex.org/W4205138939,Swin Transformer Embedding UNet for Remote Sensing Image Semantic Segmentation,3
469,https://openalex.org/W4292084264,Federated Learning: Collaborative Machine Learning withoutCentralized Training D,2
470,https://openalex.org/W4379416244,Leveraging ChatGPT and other generative artificial intelligence (AI)-based appli,1
471,https://openalex.org/W3116637551,Explainability in Graph Neural Networks: A Taxonomic Survey,2
472,https://openalex.org/W4282830163,Boosting the Kinetics and Stability of Zn Anodes in Aqueous Electrolytes with Su,2
473,https://openalex.org/W4293475204,"US-align: universal structure alignments of proteins, nucleic acids, and macromo",2
474,https://openalex.org/W4306292106,"AI-big data analytics for building automation and management systems: a survey, ",2
475,https://openalex.org/W4310078553,PV-RCNN++: Point-Voxel Feature Set Abstraction With Local Vector Representation ,3
476,https://openalex.org/W3134210100,Graph Self-Supervised Learning: A Survey,2
477,https://openalex.org/W4220839569,Sources of bias in artificial intelligence that perpetuate healthcare disparitie,2
478,https://openalex.org/W4368340908,Evaluating the Performance of ChatGPT in Ophthalmology,1
479,https://openalex.org/W2923764619,Surprises in high-dimensional ridgeless least squares interpolation,3
480,https://openalex.org/W4205165375,Tissue geometry drives deterministic organoid patterning,2
481,https://openalex.org/W4213436958,A Small-Sized Object Detection Oriented Multi-Scale Feature Fusion Approach With,3
482,https://openalex.org/W4224220194,"Deep learning, reinforcement learning, and world models",2
483,https://openalex.org/W4226165565,Plant leaf disease detection using computer vision and machine learning algorith,3
484,https://openalex.org/W4388157208,Cross-city matters: A multimodal remote sensing benchmark dataset for cross-city,3
485,https://openalex.org/W4406728221,Agentic AI: Autonomous Intelligence for Complex Goals—A Comprehensive Survey,2
486,https://openalex.org/W4367849331,Do <scp>AI</scp> chatbots improve students learning outcomes? Evidence from a me,1
487,https://openalex.org/W4293531367,A Literature Review of the Challenges and Opportunities of the Transition from I,2
488,https://openalex.org/W4308219552,An overview of modern metal additive manufacturing technology,2
489,https://openalex.org/W3038822267,Model-based Reinforcement Learning: A Survey,2
490,https://openalex.org/W4210659589,A Survey on Indoor Positioning Systems for IoT-Based Applications,2
491,https://openalex.org/W4221040597,Digital technologies: tensions in privacy and data,2
492,https://openalex.org/W4319986951,"Metaverse for Healthcare: A Survey on Potential Applications, Challenges and Fut",2
493,https://openalex.org/W3138815606,Membership Inference Attacks on Machine Learning: A Survey,2
494,https://openalex.org/W4285042965,"A Review on Autonomous Vehicles: Progress, Methods and Challenges",2
495,https://openalex.org/W4286005461,"The sequences of 150,119 genomes in the UK Biobank",2
496,https://openalex.org/W4294871818,Underwater Image Enhancement With Hyper-Laplacian Reflectance Priors,3
497,https://openalex.org/W4312908198,"A Survey on Aspect-Based Sentiment Analysis: Tasks, Methods, and Challenges",2
498,https://openalex.org/W4387954002,AI-generated feedback on writing: insights into efficacy and ENL student prefere,1
499,https://openalex.org/W4408806526,"PROBAST+AI: an updated quality, risk of bias, and applicability assessment tool ",2
500,https://openalex.org/W4321368061,ChatGPT and the rise of generative AI: Threat to academic integrity?,1
501,https://openalex.org/W4393120004,The Conceptual Definition of Sarcopenia: Delphi Consensus from the Global Leader,2
502,https://openalex.org/W4389359039,Generative artificial intelligence,2
503,https://openalex.org/W4290716979,Explainable AI for Healthcare 5.0: Opportunities and Challenges,2
504,https://openalex.org/W4309625838,Spatial-temporal heterogeneity of ecosystem service interactions and their socia,2
505,https://openalex.org/W4313178214,Mel Frequency Cepstral Coefficient and its Applications: A Review,2
506,https://openalex.org/W4224130636,Learning Enriched Features for Fast Image Restoration and Enhancement,3
507,https://openalex.org/W4389513437,A review of ensemble learning and data augmentation models for class imbalanced ,2
508,https://openalex.org/W3128409631,Reconfigurable Intelligent Surfaces: A signal processing perspective with wirele,2
509,https://openalex.org/W4282926996,HGNN<sup>+</sup>: General Hypergraph Neural Networks,2
510,https://openalex.org/W4302362454,neuromaps: structural and functional interpretation of brain maps,2
511,https://openalex.org/W4287660544,"Normalization Techniques in Training DNNs: Methodology, Analysis and Application",2
512,https://openalex.org/W4321106177,“What Can ChatGPT Do?” Analyzing Early Reactions to the Innovative AI Chatbot on,1
513,https://openalex.org/W4322761281,Edge AI: A survey,2
514,https://openalex.org/W3185273257,Constructing Stronger and Faster Baselines for Skeleton-Based Action Recognition,3
515,https://openalex.org/W4286611278,StyleGAN-NADA,3
516,https://openalex.org/W4386347795,ChatGPT and Generative Artificial Intelligence for Medical Education: Potential ,1
517,https://openalex.org/W4229035454,Emerging Materials and Designs for Low‐ and Multi‐Band Electromagnetic Wave Abso,2
518,https://openalex.org/W4391468387,A Survey on Generative Diffusion Models,2
519,https://openalex.org/W4399433746,A review of Explainable Artificial Intelligence in healthcare,2
520,https://openalex.org/W4226512186,A Survey of Visual Transformers,3
521,https://openalex.org/W3123348991,Reinforcement Learning based Recommender Systems: A Survey,2
522,https://openalex.org/W4319062614,Appropriateness of Cardiovascular Disease Prevention Recommendations Obtained Fr,2
523,https://openalex.org/W1523949738,Improving Text Classification by Shrinkage in a Hierarchy of Classes,2
524,https://openalex.org/W4226408629,A novel approach to explain the black-box nature of machine learning in compress,2
525,https://openalex.org/W4285083185,Predictive model assessment and selection in composite-based modeling using PLS-,2
526,https://openalex.org/W4382280288,"Virtual Reality in Education: A Review of Learning Theories, Approaches and Meth",1
527,https://openalex.org/W4212823867,ImageGP: An easy‐to‐use data visualization web server for scientific researchers,2
528,https://openalex.org/W4286488966,Scaffolding protein functional sites using deep learning,2
529,https://openalex.org/W4396571213,"Comprehensive review of emerging contaminants: Detection technologies, environme",2
530,https://openalex.org/W4401109681,End-to-End Autonomous Driving: Challenges and Frontiers,2
531,https://openalex.org/W4402988539,Artificial Intelligence-Enabled Intelligent Assistant for Personalized and Adapt,1
532,https://openalex.org/W4226418765,A Survey on Text Classification: From Traditional to Deep Learning,2
533,https://openalex.org/W4281572064,Explainable Artificial Intelligence (XAI) techniques for energy and power system,2
534,https://openalex.org/W4313646859,"Remote patient monitoring using artificial intelligence: Current state, applicat",2
535,https://openalex.org/W4388615780,DGIdb 5.0: rebuilding the drug–gene interaction database for precision medicine ,2
536,https://openalex.org/W4362466759,"ChatGPT for tourism: applications, benefits and risks",1
537,https://openalex.org/W4381598461,The multi-modal fusion in visual question answering: a review of attention mecha,3
538,https://openalex.org/W4293298413,Deep-learning seismology,2
539,https://openalex.org/W4381930847,ChatDoctor: A Medical Chat Model Fine-Tuned on a Large Language Model Meta-AI (L,2
540,https://openalex.org/W4226307347,Reporting standards for psychological network analyses in cross-sectional data.,2
541,https://openalex.org/W4308885870,Multimodal machine learning in precision health: A scoping review,2
542,https://openalex.org/W4392851477,Generative AI in healthcare: an implementation science informed translational pa,2
543,https://openalex.org/W3092541244,Fairness in Machine Learning: A Survey,2
544,https://openalex.org/W3111919937,Privacy and Robustness in Federated Learning: Attacks and Defenses,2
545,https://openalex.org/W4226070796,Manipulating the D:A interfacial energetics and intermolecular packing for 19.2%,2
546,https://openalex.org/W4300942166,Physics-Informed Attention Temporal Convolutional Network for EEG-Based Motor Im,3
547,https://openalex.org/W4313527987,Six Human-Centered Artificial Intelligence Grand Challenges,2
548,https://openalex.org/W4327640222,<b>netmeta</b>: An <i>R</i> Package for Network Meta-Analysis Using Frequentist ,2
549,https://openalex.org/W4328115538,An advanced deep learning models-based plant disease detection: A review of rece,3
550,https://openalex.org/W4380763457,Multimodal Fusion Transformer for Remote Sensing Image Classification,3
551,https://openalex.org/W4386421370,The opportunities and challenges of ChatGPT in education,1
552,https://openalex.org/W4388459526,Medical image analysis using deep learning algorithms,3
553,https://openalex.org/W4383560187,Machine learning algorithms review,2
554,https://openalex.org/W4385293522,Measuring EFL learners’ use of ChatGPT in informal digital learning of English b,1
555,https://openalex.org/W4210710597,An Overview of Finite/Fixed-Time Control and Its Application in Engineering Syst,2
556,https://openalex.org/W4388936714,Spatio-Temporal Graph Neural Networks for Predictive Learning in Urban Computing,2
557,https://openalex.org/W4205663168,COSMOS2020: A Panchromatic View of the Universe to z ∼ 10 from Two Complementary,2
558,https://openalex.org/W4384934594,The impact of AI writing tools on the content and organization of students’ writ,1
559,https://openalex.org/W4313229413,Multisource Data Reconstruction-Based Deep Unsupervised Hashing for Unisource Re,3
560,https://openalex.org/W4382372079,Unsupervised Medical Image Translation With Adversarial Diffusion Models,3
561,https://openalex.org/W4315778466,"KISS-ICP: In Defense of Point-to-Point ICP – Simple, Accurate, and Robust Regist",2
562,https://openalex.org/W4390175962,Testing of detection tools for AI-generated text,2
563,https://openalex.org/W4220866631,EEG Based Emotion Recognition: A Tutorial and Review,2
564,https://openalex.org/W3211718387,Generalization in quantum machine learning from few training data,2
565,https://openalex.org/W4297846303,Neural Fields in Visual Computing and Beyond,2
566,https://openalex.org/W4404134492,Bias in medical AI: Implications for clinical decision-making,2
567,https://openalex.org/W4387242094,Accuracy and Reliability of Chatbot Responses to Physician Questions,2
568,https://openalex.org/W3209232797,Advances in Magnetics Roadmap on Spin-Wave Computing,2
569,https://openalex.org/W4224926219,Trusted Multi-View Classification With Dynamic Evidential Fusion,2
570,https://openalex.org/W4399728346,"A Survey on Self-Supervised Learning: Algorithms, Applications, and Future Trend",2
571,https://openalex.org/W4220949944,Shared computational principles for language processing in humans and deep langu,2
572,https://openalex.org/W4302010773,Discovering faster matrix multiplication algorithms with reinforcement learning,2
573,https://openalex.org/W4401495975,Enhancing K-nearest neighbor algorithm: a comprehensive review and performance a,2
574,https://openalex.org/W4389203612,The Emergence of AI-Based Wearable Sensors for Digital Health Technology: A Revi,2
575,https://openalex.org/W4398243924,Optimizing renewable energy systems through artificial intelligence: Review and ,2
576,https://openalex.org/W4327550242,Chemical scissor–mediated structural editing of layered transition metal carbide,2
577,https://openalex.org/W4379051813,Response surface methodology (RSM) for optimizing engine performance and emissio,2
578,https://openalex.org/W4285024875,Flexible Job-Shop Scheduling via Graph Neural Network and Deep Reinforcement Lea,2
579,https://openalex.org/W4366823175,Efficient evolution of human antibodies from general protein language models,2
580,https://openalex.org/W4385737488,Genome-wide prediction of disease variant effects with a deep protein language m,2
581,https://openalex.org/W4212802598,State of Industry 5.0—Analysis and Identification of Current Research Trends,2
582,https://openalex.org/W4212880841,A conceptual framework for determining metaverse adoption in higher institutions,1
583,https://openalex.org/W4280585239,A Guide to Abductive Thematic Analysis,2
584,https://openalex.org/W4312688875,Deep Dual-Resolution Networks for Real-Time and Accurate Semantic Segmentation o,3
585,https://openalex.org/W4405022676,Semi-Supervised DAS VSP Data Denoising Using Signal and Noise Distribution Diffe,2
586,https://openalex.org/W4280488363,Reporting guideline for the early stage clinical evaluation of decision support ,2
587,https://openalex.org/W4293163051,Transformers in medical image analysis,3
588,https://openalex.org/W4379769651,Health system-scale language models are all-purpose prediction engines,2
589,https://openalex.org/W3185095713,Physics-informed neural networks for solving Reynolds-averaged Navier–Stokes equ,2
590,https://openalex.org/W4402605769,Stability of electrocatalytic OER: from principle to application,2
591,https://openalex.org/W4324373918,Attention is not all you need: the complicated case of ethically using large lan,2
592,https://openalex.org/W4300439422,Event-Based Finite-Time Control for Nonlinear Multiagent Systems With Asymptotic,2
593,https://openalex.org/W4225919356,Feature Mode Decomposition: New Decomposition Theory for Rotating Machinery Faul,2
594,https://openalex.org/W4309811444,PTR: Prompt Tuning with Rules for Text Classification,2
595,https://openalex.org/W4385987583,Brain Tumor Detection Based on Deep Learning Approaches and Magnetic Resonance I,3
596,https://openalex.org/W3175110185,On the Tractability of SHAP Explanations,2
597,https://openalex.org/W4315880904,Ethics and governance of trustworthy medical artificial intelligence,2
598,https://openalex.org/W4210935577,Security-Based Fuzzy Control for Nonlinear Networked Control Systems With DoS At,2
599,https://openalex.org/W4220710261,Fuzzy-set qualitative comparative analysis (fsQCA) in business and management re,2
600,https://openalex.org/W4220726206,Comparison of machine learning methods for photovoltaic power forecasting based ,2
601,https://openalex.org/W4220847015,Artificial Intelligence‐Enabled Sensing Technologies in the 5G/Internet of Thing,2
602,https://openalex.org/W4224055696,"Medical 4.0 technologies for healthcare: Features, capabilities, and application",2
603,https://openalex.org/W4394828156,ChatGPT for Robotics: Design Principles and Model Abilities,1
604,https://openalex.org/W4298004595,Real-Time Vehicle Detection Based on Improved YOLO v5,3
605,https://openalex.org/W4220880259,Facebook and the creation of the metaverse: radical business model innovation or,2
606,https://openalex.org/W4285105424,A Survey on the Convergence of Edge Computing and AI for UAVs: Opportunities and,2
607,https://openalex.org/W4378214315,Investigating the Impact of User Trust on the Adoption and Use of ChatGPT: Surve,1
608,https://openalex.org/W4382991454,Development of Picture Storybooks with TheoAnthropoEco Centric Approach for Elem,1
609,https://openalex.org/W4402056503,Deep Learning for Time Series Anomaly Detection: A Survey,3
610,https://openalex.org/W4319216049,DCSAU-Net: A deeper and more compact split-attention U-Net for medical image seg,3
611,https://openalex.org/W4225399233,A complete reference genome improves analysis of human genetic variation,2
612,https://openalex.org/W4286361941,YDTR: Infrared and Visible Image Fusion via Y-Shape Dynamic Transformer,3
613,https://openalex.org/W4284897468,dia-PASEF data analysis using FragPipe and DIA-NN for deep proteomics of low sam,2
614,https://openalex.org/W4313267411,SuperFusion: A Versatile Image Registration and Fusion Network with Semantic Awa,3
615,https://openalex.org/W4366498198,ChatGPT for healthcare services: An emerging stage for an innovative perspective,1
616,https://openalex.org/W4210747461,Ebola Optimization Search Algorithm: A New Nature-Inspired Metaheuristic Optimiz,2
617,https://openalex.org/W4226228401,SwinSUNet: Pure Transformer Network for Remote Sensing Image Change Detection,3
618,https://openalex.org/W4380730209,Accuracy of a Generative Artificial Intelligence Model in a Complex Diagnostic C,2
619,https://openalex.org/W4381429409,Presidential Address: Sustainable Finance and ESG Issues—<i>Value</i>versus<i>Va,2
620,https://openalex.org/W3123063148,Corporate culture: Evidence from the field,2
621,https://openalex.org/W4280567827,Understanding specific ion effects and the Hofmeister series,2
622,https://openalex.org/W4280645626,Influencer Marketing Effectiveness,2
623,https://openalex.org/W4414243662,VM-UNet: Vision Mamba UNet for Medical Image Segmentation,3
624,https://openalex.org/W4400889241,A foundation model for clinical-grade computational pathology and rare cancers d,2
625,https://openalex.org/W4319304408,AI for life: Trends in artificial intelligence for biotechnology,2
626,https://openalex.org/W4205201623,A Literature Survey of Recent Advances in Chatbots,2
627,https://openalex.org/W4294007256,Green human resource management and environmental performance: The role of green,2
628,https://openalex.org/W4294286674,Organocatalytic Atroposelective Synthesis of Indole Derivatives Bearing Axial Ch,2
629,https://openalex.org/W4308450151,YOLOP: You Only Look Once for Panoptic Driving Perception,3
630,https://openalex.org/W4368342591,CheckList for EvaluAtion of Radiomics research (CLEAR): a step-by-step reporting,2
631,https://openalex.org/W4377966413,The Current and Future State of AI Interpretation of Medical Images,2
632,https://openalex.org/W4392367648,Hardware implementation of memristor-based artificial neural networks,2
633,https://openalex.org/W4320733708,Machine learning and deep learning—A review for ecologists,2
634,https://openalex.org/W4220999742,Soft robotic origami crawler,2
635,https://openalex.org/W4288391568,An Overview of Artificial Intelligence Ethics,2
636,https://openalex.org/W4401567681,"A Survey on Graph Neural Networks for Time Series: Forecasting, Classification, ",2
637,https://openalex.org/W4281385937,GPUMD: A package for constructing accurate machine-learned potentials and perfor,2
638,https://openalex.org/W4322627364,Deep Learning with Graph Convolutional Networks: An Overview and Latest Applicat,2
639,https://openalex.org/W4385303098,"Generative AI in Education and Research: Opportunities, Concerns, and Solutions",1
640,https://openalex.org/W4395046137,Secretary bird optimization algorithm: a new metaheuristic for solving global op,2
641,https://openalex.org/W4313893985,Stability of perovskite solar cells: issues and prospects,2
642,https://openalex.org/W4396773505,"A survey on imbalanced learning: latest research, applications and future direct",2
643,https://openalex.org/W4280520192,"Metaheuristic algorithms for PID controller parameters tuning: review, approache",2
644,https://openalex.org/W4384436086,"Microgrids: A review, outstanding issues and future trends",2
645,https://openalex.org/W4206338051,Transfer Learning for Multi-Crop Leaf Disease Image Classification using Convolu,3
646,https://openalex.org/W4221009261,Highly stable flexible pressure sensors with a quasi-homogeneous composition and,2
647,https://openalex.org/W4229447215,Artificial intelligence in cancer target identification and drug discovery,2
648,https://openalex.org/W4312617484,Hyperspectral Image Denoising via Tensor Low-Rank Prior and Unsupervised Deep Sp,3
649,https://openalex.org/W4399651498,JCVI: A versatile toolkit for comparative genomics analysis,2
650,https://openalex.org/W4386711999,The GenAI is out of the bottle: generative artificial intelligence from a busine,1
651,https://openalex.org/W4388694364,Illuminating protein space with a programmable generative model,2
652,https://openalex.org/W4220727972,Groundwater level prediction using machine learning models: A comprehensive revi,2
653,https://openalex.org/W4390658983,Rapid single-particle chemical imaging of nanoplastics by SRS microscopy,3
654,https://openalex.org/W4282025839,Perception‐to‐Cognition Tactile Sensing Based on Artificial‐Intelligence‐Motivat,2
655,https://openalex.org/W4317883989,Recent Advances in Bayesian Optimization,2
656,https://openalex.org/W4282041110,Towards universal neural network potential for material discovery applicable to ,2
657,https://openalex.org/W4387144847,"Opportunities, Challenges, and Future Directions of Generative Artificial Intell",1
658,https://openalex.org/W3203608457,Anchor-Free Oriented Proposal Generator for Object Detection,3
659,https://openalex.org/W4225150645,Counterfactual explanations and how to find them: literature review and benchmar,2
660,https://openalex.org/W4214866088,Multi-Agent Deep Reinforcement Learning for Task Offloading in UAV-Assisted Mobi,2
661,https://openalex.org/W4220704002,iNAP: An integrated network analysis pipeline for microbiome studies,2
662,https://openalex.org/W4293093123,Additive manufacturing by digital light processing: a review,2
663,https://openalex.org/W4211154833,A Comprehensive Survey of Visual SLAM Algorithms,2
664,https://openalex.org/W4211256381,MLCM: Multi-Label Confusion Matrix,2
665,https://openalex.org/W4226060502,ECOD: Unsupervised Outlier Detection Using Empirical Cumulative Distribution Fun,2
666,https://openalex.org/W4309048734,Cross validation for model selection: A review with examples from ecology,2
667,https://openalex.org/W4316497066,Dynamic digital capabilities and supply chain resilience: The role of government,2
668,https://openalex.org/W4317794940,Attention-Guided Pyramid Context Networks for Detecting Infrared Small Target Un,3
669,https://openalex.org/W4364377616,Multiscale Feature Extraction and Fusion of Image and Text in VQA,3
670,https://openalex.org/W4386608426,Model aggregation techniques in federated learning: A comprehensive survey,2
671,https://openalex.org/W3159301005,Comparing Recognition Performance and Robustness of Multimodal Deep Learning Mod,3
672,https://openalex.org/W4404821554,Nucleotide Transformer: building and evaluating robust foundation models for hum,2
673,https://openalex.org/W4315866203,CNN parameter design based on fault signal analysis and its application in beari,2
674,https://openalex.org/W3020975691,Explainable Deep Learning: A Field Guide for the Uninitiated,2
675,https://openalex.org/W4282935413,RETRACTED ARTICLE: Artificial intelligence and machine learning in precision and,2
676,https://openalex.org/W4296027312,Expert-level detection of pathologies from unannotated chest X-ray images via se,3
677,https://openalex.org/W4362471278,Enzyme function prediction using contrastive learning,2
678,https://openalex.org/W4317496742,Restoring Vision in Adverse Weather Conditions With Patch-Based Denoising Diffus,3
679,https://openalex.org/W4389210056,Impact of AI assistance on student agency,1
680,https://openalex.org/W3207924272,"Self-Supervised Representation Learning: Introduction, advances, and challenges",2
681,https://openalex.org/W4366352735,LRRNet: A Novel Representation Learning Guided Fusion Network for Infrared and V,3
682,https://openalex.org/W4366989878,"War of the chatbots: Bard, Bing Chat, ChatGPT, Ernie and beyond. The new AI gold",1
683,https://openalex.org/W4292347911,TransFuser: Imitation With Transformer-Based Sensor Fusion for Autonomous Drivin,3
684,https://openalex.org/W4293180257,The role of deep learning in urban water management: A critical review,2
685,https://openalex.org/W4288758543,Sample size calculation for prevalence studies using Scalex and ScalaR calculato,2
686,https://openalex.org/W4296771022,Achieving green innovation and sustainable development goals through green knowl,2
687,https://openalex.org/W4285277461,Perspective on the hydrogen economy as a pathway to reach net-zero CO <sub>2</su,2
688,https://openalex.org/W4403402994,Artificial Intelligence (AI) Applications in Drug Discovery and Drug Delivery: R,2
689,https://openalex.org/W4319996939,A Novel Ultrasound Robot With Force/Torque Measurement and Control for Safe and ,2
690,https://openalex.org/W4372279253,A Modified YOLOv8 Detection Network for UAV Aerial Image Recognition,3
691,https://openalex.org/W4213044365,Differential Privacy for Deep and Federated Learning: A Survey,2
692,https://openalex.org/W4221022300,"Artificial Intelligence education for young children: Why, what, and how in curr",1
693,https://openalex.org/W4394577481,Spike sorting with Kilosort4,2
694,https://openalex.org/W4317390660,Vertical organic electrochemical transistors for complementary circuits,2
695,https://openalex.org/W4210692941,Progress and Challenges in Intelligent Remote Sensing Satellite Systems,2
696,https://openalex.org/W4226115138,Task-Oriented Multi-User Semantic Communications,3
697,https://openalex.org/W4283801824,Shifting machine learning for healthcare from development to deployment and from,2
698,https://openalex.org/W4366769280,Using AI-generated suggestions from ChatGPT to optimize clinical decision suppor,1
699,https://openalex.org/W3180181113,A Survey on Data Augmentation for Text Classification,2
700,https://openalex.org/W4307561542,Knowledge Tracing: A Survey,1
701,https://openalex.org/W4392783116,Is it harmful or helpful? Examining the causes and consequences of generative AI,1
702,https://openalex.org/W4288391270,MATR: Multimodal Medical Image Fusion via Multiscale Adaptive Transformer,3
703,https://openalex.org/W4407173730,FUTURE-AI: international consensus guideline for trustworthy and deployable arti,2
704,https://openalex.org/W4394688967,The Art and Science of Molecular Docking,2
705,https://openalex.org/W4318483790,Evaluation of artificial intelligence techniques in disease diagnosis and predic,3
706,https://openalex.org/W4210334834,A Survey on Accuracy-oriented Neural Recommendation: From Collaborative Filterin,2
707,https://openalex.org/W4214922754,Real-Time Scene Text Detection With Differentiable Binarization and Adaptive Sca,3
708,https://openalex.org/W4319831789,Augmenting human innovation teams with artificial intelligence: Exploring transf,2
709,https://openalex.org/W4386736788,Edge learning using a fully integrated neuro-inspired memristor chip,2
710,https://openalex.org/W4214941022,A Survey on Evolutionary Constrained Multiobjective Optimization,2
711,https://openalex.org/W4225000412,"Accelerating materials discovery using artificial intelligence, high performance",2
712,https://openalex.org/W4285787895,A Review of Generalized Zero-Shot Learning Methods,2
713,https://openalex.org/W4386045865,Assessing the Utility of ChatGPT Throughout the Entire Clinical Workflow: Develo,1
714,https://openalex.org/W4210272186,Lipid21: Complex Lipid Membrane Simulations with AMBER,2
715,https://openalex.org/W4229024336,Human emotion recognition from EEG-based brain–computer interface using machine ,2
716,https://openalex.org/W4392872715,GLC_FCS30D: the first global 30 m land-cover dynamics monitoring product with a ,2
717,https://openalex.org/W4223931121,Telerobotic neurovascular interventions with magnetic manipulation,2
718,https://openalex.org/W4226492624,Credit Card Fraud Detection Using State-of-the-Art Machine Learning and Deep Lea,3
719,https://openalex.org/W4392767952,What are artificial intelligence literacy and competency? A comprehensive framew,1
720,https://openalex.org/W4313591247,Adversarial Machine Learning for Network Intrusion Detection Systems: A Comprehe,3
721,https://openalex.org/W4379010216,Reflection on whether Chat GPT should be banned by academia from the perspective,1
722,https://openalex.org/W4295854586,Explainable Artificial Intelligence Applications in Cyber Security: State-of-the,2
723,https://openalex.org/W4406472463,A generative model for inorganic materials design,2
724,https://openalex.org/W4402128637,The promise and challenges of generative AI in education,1
725,https://openalex.org/W4389203481,Students’ Acceptance of ChatGPT in Higher Education: An Extended Unified Theory ,1
726,https://openalex.org/W3173102319,Pivotal Tuning for Latent-based Editing of Real Images,3
727,https://openalex.org/W4205423013,Privacy‐preserving federated learning based on multi‐key homomorphic encryption,2
728,https://openalex.org/W4228997948,Artificial Intelligence for Assessment and Feedback to Enhance Student Success i,1
729,https://openalex.org/W4284966012,Artificial empathy in marketing interactions: Bridging the human-AI gap in affec,2
730,https://openalex.org/W4226244456,Physics‐Informed Neural Networks (PINNs) for Wave Propagation and Full Waveform ,2
731,https://openalex.org/W4311702767,"Social interactions in the metaverse: Framework, initial evidence, and research ",2
