pub_ieee,pub_mdpi,title_to_abstract_ratio,text_richness,title_length,abstract_length,abstract_word_count,title_word_count,concept_count,tf_abstract,keyword_count,tf_data,tf_based,tf_analysis,tf_model,tf_learning,tf_paper,pub_springer,tf_research,tf_artificial,tf_study,tf_machine,pub_elsevier,tf_human,tf_results,tf_intelligence,tf_models,tf_performance,tf_provide,tf_methods,tf_accuracy,pub_nature,tf_applications,tf_detection,tf_future,tf_challenges,tf_time,tf_review,tf_propose,tf_including,tf_proposed,tf_finally,tf_information,tf_techniques,tf_existing,tf_potential,tf_method,tf_deep,cn_medicine,tf_design,tf_real,tf_development,tf_systems,tf_survey,tf_recent,tf_education,tf_approaches,tf_significant,tf_image,paper_age,tf_network,recency_score,tf_approach,tf_datasets,tf_scale,tf_technology,tf_neural,tf_article,tf_field,tf_framework,tf_processing,tf_comprehensive,tf_process,tf_application,tf_tasks,tf_attention,tf_algorithms,tf_prediction,tf_improve,tf_training,oa_category
0,0,0.0263,0.1391,41,1557,230,4,17,0.01654010376651649,15,0,0,0,0,0,0,0,0,0,0.01083836555248415,0,0,0,0.00980702111771188,0,0,0.00984801181371084,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01451204062540299,0,0,0,0.01184484032472905,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3333,0.01463569069129653,0,0,0,0.02691213768430297,0,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
1,0,0.0558,0.0949,99,1774,253,12,13,0,11,0,0,0,0.01425253241303545,0,0.00818297113564597,0,0,0,0,0,0,0,0.00785818999816657,0,0,0.00789103510714009,0,0,0,0,0,0.02406817125115002,0,0,0,0,0,0,0,0,0.02102432205024114,0,0.01119122139320291,0,0,0.0089898957887806,0,0,0,0,0,0,0,0,0,0,0,3,0.03203862046004797,0.3333,0,0.01132110078512485,0,0,0,0,0.03260655022091369,0,0,0,0.01335544591716265,0,0,0,0,0,0,0,closed
1,0,0.056,0.1658,76,1356,193,11,18,0,14,0.01562907537582461,0,0.01372967834722902,0.01029349563163671,0.00719008138424996,0.01181984719593306,0,0.00863587232522851,0,0,0,0,0,0,0,0.01008478823979032,0,0,0,0,0,0.02327818565584724,0.01738256812583057,0,0.01247290414783897,0,0.0121578138831509,0,0.01389429173631498,0,0,0,0.03222437474215216,0,0.01370930593139936,0,0.01298540502823865,1,0.0161916664793297,0,0,0.03046416833476391,0.01823787664556219,0.01423256713754143,0,0,0,0,4,0,0,0,0,0,0,0.03114830750498029,0,0,0,0,0,0,0.03778186719493619,0.01735235844402671,0,0,0,0,0.01861032850954838,closed
0,0,0.0693,0.2011,100,1442,184,9,21,0,16,0,0.00595854201108398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01190939291684141,0,0,0,0,0.01385579791539408,0.01175083365548517,0,0,1,0.01387857126799688,0,0,0.02611214428694049,0,0,0,0,0,0,4,0.01322228780890868,0,0,0,0,0,0,0,0,0,0,0,0,0.01619222879782979,0,0,0,0,0,0,closed
0,0,0.0625,0.11,94,1503,200,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918657818443175,0,0,0,0,0.01876152276739927,0,0,0.01005278841766126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013049999849012,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.01265328814542919,0,0,0,0,0,0,0,0,0,0,0,partially_open
0,0,0.0289,0.1071,52,1800,252,9,16,0.0142587101435487,11,0,0,0,0.0076668795049432,0,0,0,0.01286447187758178,0,0,0,0,0.01222039201332327,0,0,0.02253428544615216,0,0.01010577633420926,0.00750118861123982,0,0,0,0,0.00925048962398041,0.00929016308942489,0,0,0,0,0,0.01251037984948534,0,0.02400160325622367,0.01204021060234245,0,0,0,1,0,0,0,0.01134527648329139,0.02716814727890644,0.01060080862658258,0,0,0,0,2,0,0.6667,0,0.06089971456825784,0,0,0,0.01285744939353717,0,0,0.07170488074758054,0.01220013780867976,0,0,0,0,0,0,0,0.01386148606228431,fully_open
0,1,0.0936,0.1412,109,1164,170,13,14,0,10,0.00981360546854103,0.00872995689996025,0,0,0.00902940452905809,0.02968705807350631,0,0,0,0,0,0,0,0.01425439115946495,0,0.01266461778950412,0.02862794131892686,0,0,0,0,0,0,0,0,0,0.03053590463675111,0,0,0,0,0,0,0,0,0,0.01630725282616016,1,0,0,0,0,0,0,0,0,0,0.1566167511734489,3,0,0.3333,0,0.02053595026138927,0,0,0.05867471878845125,0,0,0,0.02417955281023064,0,0,0,0.04358266771988105,0.04921175641980063,0,0,0,0,fully_open
0,0,0.0309,0.0595,40,1295,185,7,6,0,5,0,0,0,0,0.01669954386019347,0,0,0.01002875495832988,0.01397974908471869,0,0.03169964033178275,0,0.01905329937561156,0,0.01444338571676821,0,0,0,0,0,0,0,0,0,0,0,0.01411875160623976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01652814248230617,0.02749975637228856,0,0,0,4,0,0,0,0,0,0,0,0.06013968264719001,0,0,0,0.01902172023933941,0.0672080504218508,0,0.02015112593499877,0,0.0586153960391079,0,0,0,closed
1,0,0.0526,0.1436,75,1425,181,9,13,0,13,0,0.00595854201108398,0,0,0.01232585380157137,0,0,0,0,0,0,0,0,0.00972918761677766,0,0.01728820841106912,0,0,0.00863232022722043,0,0,0,0,0,0,0,0,0.01689390306246514,0,0,0,0.01301505650729213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04581306326842382,4,0.01322228780890868,0,0.01451953441596878,0,0,0,0.01334927464499155,0,0,0,0.01650350429904631,0.01403984112903623,0,0,0.01487345009488004,0,0,0,0,0,partially_open
0,0,0.043,0.1,80,1862,260,10,15,0,11,0.02360755441383297,0,0,0,0,0.00892687760252287,0,0,0.00909172492922264,0,0,1,0,0,0.00939325085076533,0,0.00860840193506192,0,0.00760610034006835,0,0,0.01758072762819232,0,0,0,0,0,0,0.01049359096169243,0,0.01268535019703059,0.02293562405480851,0,0,0,0,0,1,0,0,0,0.01150395167886189,0,0,0,0,0.01338410561679903,0,4,0,0,0,0,0,0,0,0,0,0,0.01454154924251633,0,0,0,0,0,0,0,0.01410773532000267,0,fully_open
0,1,0.0379,0.1164,49,1292,189,7,13,0,9,0,0.00715025041330077,0.01412195487143556,0.01058759550682633,0.02218653684282846,0.01215755711581687,0,0,0.01238206347503655,0,0,0,0.01687577944697024,0,0.01279271306342327,0.02074585009328294,0,0.01395559589009851,0,0,0,0.03591491501187861,0,0.02554897134242208,0,0,0,0,0.014291271500209691,0,0,0.01561806780875056,0.03314507116335651,0,0,0,0.04006924980142212,1,0,0,0,0,0.05627687650630619,0.01463921191289975,0,0,0,0.01832522530736953,3,0,0.3333,0,0,0,0,0,0,0.01614800582369059,0,0,0,0,0,0.01784814011385605,0,0.01730549787821281,0,0,0,fully_open
0,1,0.0391,0.1106,68,1741,235,8,13,0,13,0.01197120667084438,0,0,0.02365313889822904,0.01652188913827651,0.00905349997986362,0,0.01322942143439261,0,0,0.03136241011548718,0,0,0,0,0.02317355595526286,0,0.01039246502454144,0,0.04825546399885364,0,0.00891504982564362,0,0,0,0,0,0,0,0.02304328440062622,0,0,0.01234124990124976,0,0,0.01265100212467289,0,0,0,0.01436137132195578,0,0,0,0,0,0,0,0,3,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.0132911681698928,0,0.01288707288803081,0.0157192013954113,0.01430784504085378,0,fully_open
0,1,0.0625,0.1381,93,1488,210,14,17,0,12,0,0.00610387230403725,0.01205532732927426,0,0.04419269533734125,0.04151360966376493,0,0.01516543432723055,0,0.02202919827740682,0,0,0,0,0,0.02656480804627694,0,0,0,0.01382930980454952,0,0.01021969126354269,0,0.02181009748743349,0.04380727310460518,0.01354478263351621,0,0,0.02439973182962631,0,0.01474800876565345,0,0.01414728647216436,0.01419374420601346,0.01203743935439944,0,0.01140181904918515,1,0,0,0.02662314009631929,0,0,0,0,0,0.03112076590572785,0.01564348501848618,3,0,0.3333,0,0.02871693857690207,0,0,0.01367486670950354,0,0.01378488302022367,0,0,0.01438227627852492,0,0,0.01523621717036492,0,0,0,0,0,fully_open
0,0,0.0148,0.0836,38,2572,347,5,15,0,14,0.0040771500980412,0,0.05014317309422773,0,0,0,0,0.00450567251751052,0,0,0,0,0,0.00592211420151684,0,0,0,0.00707892545149924,0,0.00821741597081927,0,0,0,0,0,0,0,0,0,0,0.01752661911280555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02628992866920832,0,0,4,0,0,0,0.00853184406994916,0,0,0,0,0,0,0,0,0,0,0,0,0.02633445329293253,0,0.01949184686725007,0,fully_open
1,0,0.0651,0.1384,77,1183,159,10,12,0,10,0,0.00736055189604491,0.02907461297060263,0,0.02283908204408812,0.0125151323251056,0,0.00914386481494783,0,0,0,0,0,0,0,0,0.0120686419285672,0.01436605459274846,0.03199036319499339,0,0,0.01232374534721324,0,0.01315020583801136,0.0132066043918295,0,0,0,0,0,0.01778436351152328,0,0,0.0342319713203854,0,0.01748814999587135,0.04124775714852277,0,0,0.019852483886233,0,0,0.01931069291883055,0,0,0.03556872702304656,0.01876399120786532,0,4,0.01633341435218132,0,0,0.01731462473019095,0,0,0,0,0.01662294717144619,0,0,0.0173433331593977,0,0,0,0,0,0.15210638997324466,0,0,partially_open
0,0,0.0558,0.105,92,1650,238,15,15,0,10,0,0,0,0.01807638257263033,0,0.02075680483188246,1,0.00758271716361527,0,0,0,0,0.02881230637287602,0.00996648487572346,0,0.00885493601542564,0,0,0,0,0,0,0,0.01090504874371674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01331157004815964,0,0,0,0.02079249872051086,0,0,0,4,0,0,0,0,0,0.01598465736888482,0,0,0,0,0,0,0.0169386143339624,0,0,0,0,0,0.01640167602244214,0,partially_open
0,0,0.0591,0.0885,95,1608,226,11,11,0.013692138879566631,9,0.00558920576353992,0.01988811373235978,0.00981990239404459,0.01472447057240748,0,0,0,0,0,0.00897215691430807,0,0,0,0,0,0.03606480562574022,0.01630465532071331,0.00970422230768439,0.02160938440986308,0,0,0,0.024865130564102,0,0,0,0,0,0,0,0,0,0.0230478971665724,0,0,0.01181318741442965,0,0,0,0,0,0,0,0,0,0,0.0126750139284918,0,2,0,0.6667,0.01211563798948388,0.02339194334409903,0,0,0,0,0,0,0,0,0.01379767922567797,0,0,0,0,0,0,0.01331069853663063,fully_open
0,0,0.1348,0.1828,177,1313,186,29,19,0.01950483934730718,15,0,0.00708279522072246,0,0,0.02197722989148103,0,0,0,0,0.02556218290680225,0,0,0,0,0,0,0,0.01382393932509758,0.01026105989273372,0,0,0,0,0,0,0,0,0,0.01415644818416998,0,0,0,0,0,0.02793594416209683,0,0,0,0,0,0,0,0.01858198752566714,0,0.04825428948344973,0,0,0,3,0,0.3333,0,0,0,0.03709646898816665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
1,0,0.0475,0.1458,70,1475,192,9,17,0,11,0,0.00573111674348535,0,0.00848624067341042,0,0.0097446068485555,0,0,0,0,0,0,0,0.00935784457796935,0,0,0.00939695783751034,0,0.01660568471190496,0,0,0,0,0,0,0,0,0,0,0.01240115687209273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04406447306733895,4,0.02543524067057243,0,0,0,0.03515397088540528,0,0,0,0,0,0,0,0,0,0.04291728347988286,0,0,0,0,0,closed
0,0,0.0401,0.2258,42,1047,155,5,22,0,13,0.03125815075164922,0.00926884312835286,0,0.01372466084218228,0.02876032553699986,0.03151959252248818,0,0.01151449643363801,0,0,0.01819794167194935,0,0,0.01513429184832081,0,0,0,0,0.01342805368678734,0,0,0.03103758087446299,0,0.01655951846268098,0,0,0,0,0,0,0,0,0.04296583298953621,0,0,0,0,0,0,0.02499942415303415,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02313647792536895,0.02612475958088182,0.02243305280509067,0,0,0.02481377134606451,fully_open
0,0,0.0985,0.2456,79,802,114,9,15,0,13,0,0,0,0,0,0.02092694257640609,0,0.01528974116597834,0,0,0,0,0.02904847281855533,0,0,0,0,0,0,0,0,0,0,0.02198886877831409,0,0,0.02152530982590652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02519864345663073,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
0,0,0.066,0.1367,128,1940,300,18,23,0,18,0,0,0,0,0.00566809335400727,0,0,0,0,0.00988901966467532,0.01075936697392625,0,0,0.00894801196871522,0,0,0.00898541223878726,0,0,0,0,0,0,0,0,0,0,0,0.01095316428848188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
0,0,0.0793,0.1667,91,1147,186,12,16,0,15,0,0,0,0,0,0,0,0.04782944672434252,0.03333632474048303,0,0,1,0,0.0314327599926663,0.03444191978613958,0,0,0,0,0,0,0,0,0.01719642301893794,0,0,0.05050168843770377,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01970663142121121,0.1311526842370685,0,0,0,4,0,0,0,0,0,0.02520657508170298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
1,0,0.0612,0.1361,79,1291,191,11,13,0,13,0,0.01416559044144493,0.02797745776416479,0,0,0,0,0.00879881331249697,0,0,0,0,0,0.01156488339352816,0,0.01027506726318259,0,0,0,0,0,0.04743479341191514,0,0,0.02541648392389829,0,0.07432323958756404,0,0,0,0,0,0,0.01647009940886467,0.01396797208104841,0.0168282198073479,0,0,0.01649716962044913,0,0.03089288897969124,0,0,0,0,0,0,0,4,0.03143411818721688,0,0,0,0,0,0.0476040171302529,0.03517604079363944,0,0,0,0,0,0.01924736630685428,0,0,0.0342844769285348,0,0,0,fully_open
0,0,0.0697,0.1688,85,1219,154,8,15,0,11,0.00843970070294529,0.02252328880189745,0,0,0.00776528789498996,0,0,0.01865348422249358,0.02600233329757676,0.01354795694060519,0,1,0,0,0.02686469743318887,0,0.01231001476713855,0,0.01087672348629775,0,0,0.07542132152494507,0,0.01341320995477159,0.01347073647966609,0,0,0,0,0,0,0,0.06960464944304866,0,0.01480605040591132,0,0,1,0,0,0,0,0,0,0,0.01814005078175374,0.01913927103202262,0,3,0,0.3333,0,0.01766091722479477,0,0,0,0,0,0,0,0,0,0,0,0.02116105526051427,0,0,0.02017406150760383,0,partially_open
0,0,0.0464,0.067,72,1553,209,8,7,0.01708688405631869,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898902767462624,0,1,0,0,0,0,0,0,0,0,0,0.0149917775055816,0,0,0,0,0.01474207685602378,0,1,0,0,0.01353159599936889,0,0,0,0,0,0,0,3,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01831741650209085,0,0,partially_open
0,0,0.0626,0.1575,65,1038,146,9,13,0.0249097948290911,10,0.01016831409993408,0.00904549751080219,0,0,0.01871153709636135,0.01538004213446712,1,0.01123703868824914,0,0.01632283968747614,0.03551887410669633,0,0,0,0,0.01312237505900427,0,0.01765466949952221,0.01310448612806958,0,0,0.03028968735941569,0.02261828141674339,0.01616049392141156,0,0,0.01581980601663009,0,0.01807931936773515,0,0,0,0,0,0,0.02149146144070937,0,0,0,0,0.01972678452920043,0,0.0474624259691739,0,0,0,0,0,2,0.02007238872195776,0.6667,0,0,0,0,0,0,0.02042820013840376,0,0.02505351255035947,0.02131349376215139,0.0502036039295753,0,0,0,0.02189249731581138,0,0,0,partially_open
0,0,0.0884,0.1229,118,1335,179,13,12,0.01914363861865335,10,0,0,0.01372967834722902,0,0,0.01181984719593306,1,0,0,0,0,0,0,0,0,0,0.02279632364284917,0,0,0,0,0,0,0,0.01247290414783897,0,0,0,0,0,0,0.01518423259184082,0.01611218737107608,0.01616509756795977,0.01370930593139936,0,0,0,0.0161916664793297,0.01874956811477561,0,0,0,0,0,0,0.0177215472518728,0,2,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0.01889093359746809,0,0,0,0,0,0,partially_open
0,0,0.0726,0.1404,93,1281,171,13,14,0,10,0.00746876168402238,0,0.01312217045575871,0.00983803122315721,0.02748774476102641,0.04518738043046978,0,0.01650750816149874,0,0.01198934242531433,0,0,0,0,0,0,0,0.01296758910141897,0,0,0,0,0,0.0118700973051076,0.04768402293687113,0,0,0,0.01327950006656653,0,0,0.04353709167926042,0,0,0.05241079789703122,0,0,0,0,0,0,0,0,0,0.09053017142027736,0,0,0,3,0,0.3333,0,0,0,0,0,0,0,0,0.01840213753698969,0,0,0,0,0,0,0,0,0,fully_open
0,0,0.0374,0.0329,110,2945,426,16,7,0,7,0.01091340608139477,0.0064722094258326,0.0063914019892273,0,0,0,0,0.0040201474617443,0.01120790228343826,0.01751890983698947,0,0,0,0,0.01157961096258141,0,0,0.00631611020888079,0.00468824288202489,0,0,0,0,0,0.00580635193089055,0,0.00565967198008749,0,0,0,0,0.00706852206861555,0.00750050101756989,0,0.00638191827841005,0,0.00604492992693868,0,0.00753749991279141,0,0.00705742722380877,0.01418159560411423,0,0,0.01102360923544325,0,0,0,3,0,0.3333,0,0,0,0,0,0.03214362348384293,0.00730836470468755,0.02570397870457774,0,0.00762508613042485,0,0,0,0.01824228901768472,0,0,0,0.00866342878892769,fully_open
0,0,0.0235,0.0597,68,2896,419,11,14,0,11,0,0,0,0.0091875828778245,0.01604398325411149,0,0,0,0.00537238291272247,0.02239331725719866,0,1,0.00732213571046229,0.00506561008146275,0.00555055732090679,0.03600519437677205,0.02034713184651,0.00605511391925761,0.00449451383731312,0,0,0,0.0077575097421062,0,0,0,0,0,0.00620075829554553,0,0.0074958887527908,0,0,0,0,0,0.02897569717044988,1,0,0,0,0,0,0,0,0,0,0.00795102750939587,4,0,0,0,0.01459579935933452,0,0.00812443329079683,0,0,0,0,0,0.00730999992668828,0,0,0,0,0,0,0,0,fully_open
0,0,0.0494,0.1403,77,1558,221,9,17,0,14,0.01430457746261913,0,0,0,0.00658075245338132,0,1,0,0.03305381351386877,0,0,0,0,0,0.03415003910998585,0,0,0.02483622997390413,0,0,0,0.01065272902894704,0,0,0.01141587837259838,0,0.03338247201814317,0,0,0,0.01537292439131673,0,0,0,0.01254750034399264,0,0.01188494697499808,1,0,0,0,0,0,0,0,0,0,0,3,0,0.3333,0,0,0,0,0,0,0.01436898823294501,0,0,0.01499169476490309,0,0,0,0,0.0153989599763758,0,0,0,partially_open
0,0,0.0363,0.1383,52,1433,188,7,14,0.01752129636283527,12,0,0.00636251096098798,0,0,0,0,0,0.00790401873834473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01065272902894704,0,0.02273425416062982,0,0,0.02225498134542878,0,0,0,0,0,0,0,0.01254750034399264,0,0,0,0,0,0.04162685887941448,0,0,0.02605283476024533,0,0,0.01621972121357849,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01729000702141148,0,0.01793309767840192,0,0,0.01709666229457952,0,closed
0,0,0.1172,0.22,84,717,100,11,12,0,10,0,0.01365047806175603,0,0,0,0,0,0,0.04727696963195775,0,0,1,0.03221739712603409,0,0.04884490442397976,0,0,0.02664250124473351,0,0,0,0,0,0,0,0,0,0.03870239610673832,0.02728333650040033,0,0,0,0,0,0.02692009164711149,0,0,0,0,0,0.02976951119861156,0.05982054873008186,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.03389691203750709,0,0,0,0,0,0.03709492415502826,0,0,0,0,0,0,partially_open
1,0,0.0578,0.0648,101,1748,247,13,8,0,8,0.00586090326593422,0,0,0,0,0,0,0.00647690424392138,0.00902858795054748,0,0,0,0,0,0.00932801994207946,0,0,0.01017595533653016,0,0,0,0,0,0.00931472913525805,0.02806403433263769,0,0,0,0,0,0.01259725748732899,0,0,0,0,0,0,0,0,0,0.01137029941613636,0.01142406312553646,0.02735681496834328,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.01380398856356952,0,0,0,0,0,0,0,0,0,0,closed
0,0,0.05,0.1416,75,1499,233,9,19,0,14,0.01607562038656245,0,0,0.04235038202730534,0.01479102456188564,0,0,0.02664783460356226,0.02476412695007311,0,0.02807682429386471,0,0,0.0116750251401332,0.02558542612684654,0,0.011723823587751,0,0.01035878427266452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01559355348498701,0,0,0.01463921191289975,0,0,0,0,4,0,0,0,0,0,0,0,0.03551105070595982,0,0,0,0,0,0.01943067455739576,0,0.02015338596239455,0,0,0,0.01914205218124977,partially_open
1,0,0.0515,0.1919,66,1281,198,9,21,0,17,0.02301736555348715,0.00682523903087801,0,0.08085072932485564,0.01411870526361811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988793044208886,0.03092736556290164,0,0.01142747295832501,0,0,0,0.04543658901606803,0,0.01935119805336916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01749226052067091,4,0,0,0.01663146669465514,0.01605537929526797,0,0,0,0,0,0,0,0,0.03788090114686136,0,0,0,0,0,0,0.0548158767008516,closed
0,0,0.045,0.3556,43,956,135,6,26,0,22,0,0,0,0,0,0,0,0.04055105265759475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01943943471706028,0.0195228064922697,0,0.03805924346029849,0,0.02174758706553649,0,0,0,0,0,0,0,0,1,0,0,0,0.04768304608919569,0,0.02227706160658658,0,0,0,0,4,0.04829009460644912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,partially_open
0,0,0.0979,0.134,129,1318,194,15,13,0.01767105103260309,13,0.02164025821268023,0,0,0,0.01991099460253836,0.03273188454258388,0,0.00797157445405708,0,0,0.01259857500365724,0,0,0,0,0.05585421178960793,0,0,0,0,0,0.05371888997503211,0,0.01146428201262529,0.01151344998262059,0,0.01122259743060083,0,0.01282550006429075,0,0,0.02803242940032152,0.01487278834253176,0,0,0,0.02397305543674828,0,0,0,0,0,0,0,0,0,0.01635835130942104,0,2,0.01423938687113243,0.6667,0,0.03018960209366628,0,0,0.02875228385075104,0,0,0,0,0,0,0,0.01601756164064004,0.01808637201753356,0,0,0,0,fully_open
0,0,0.0709,0.1158,92,1298,190,14,12,0,10,0,0.00773996178759362,0,0.05730399629983325,0.0480327086288039,0,0,0.0096151980528317409,0,0,0,0,0,0,0,0.02245684803912071,0,0.01510657287072519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01690615587545164,0.05381802791988299,0,0,0,0.0867478603948314,0,0,0,0,0,0.08122435784415327,0,0,0,0.01973120724950786,0,3,0,0.3333,0,0,0,0,0,0,0.01747980011842796,0,0,0.01823731940472748,0,0,0,0.02181552088712812,0,0,0,0.02072077813434253,partially_open
0,1,0.0714,0.1429,107,1499,203,14,16,0,13,0,0.01182324871490679,0.01167563198032074,0,0.00611439991731493,0,0,0,0.02047427818706831,0,0,0,0,0,0.02115330506550304,0,0,0,0,0.0133937409918078,0,0.03959124489498429,0.02956405287542837,0.01056158264155243,0,0,0.0206778566831543,0,0.01181561816946471,0,0,0,0.01370170264626942,0,0,0,0.01104270663818719,1,0,0,0,0,0.01550937541512375,0,0,0,0,0.03030155365785513,3,0,0.3333,0,0,0,0.01548120359348687,0.01324416224621209,0.0146797650556133,0.01335071347627962,0,0.01637355544629792,0,0,0,0,0,0.01430769509616019,0,0.01588508780126285,0,fully_open
0,0,0.0504,0.0968,78,1547,217,11,11,0,10,0.02637406469670403,0,0,0.00868513693919347,0,0.00997299607156852,0,0,0,0,0,0,0,0,0,0.00850904007732308,0,0.01144794975359643,0.00849744022367011,0,0,0,0,0,0,0.05206275824757796,0,0,0,0,0,0,0,0,0,0.01393586952795998,0,0,0,0,0,0,0,0,0,0,0.02990511098753535,0,2,0,0.6667,0,0,0,0,0,0,0,0,0.01624563704437371,0,0,0,0,0,0,0,0,0,partially_open
0,0,0.046,0.1739,47,1021,138,6,12,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0.02036732002220546,0,0,0,0,0,0,0,0,0,0,0.01541748270663401,0,0,0.01509245861356664,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01881980593015674,0,0,0,0,0,0,0,2,0,0.6667,0.0210282912231272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fully_open
0,0,0.0556,0.1429,74,1330,175,7,16,0,9,0.01654843275087311,0,0.01453730648530131,0.04359598149869667,0.02283908204408812,0,0,0.03657545925979134,0,0,0,0,0,0,0,0,0,0,0.02132690879666226,0,0,0.01232374534721324,0,0.01315020583801136,0.05282641756731802,0,0,0,0,0.01592697598278577,0.01778436351152328,0,0,0.05134795698057809,0.01451573569206992,0,0,0,0,0,0,0,0.03862138583766111,0.01506977696916151,0,0,0,0,3,0.01633341435218132,0.3333,0,0,0.02257436365680437,0,0,0,0.01662294717144619,0,0,0,0,0,0,0.02074613260834732,0,0,0,0,closed
0,0,0.0298,0.0482,130,4360,602,15,16,0.0060988583209869,13,0.00248958722800746,0.00221467933155333,0,0,0.04123161714153962,0.00376561503587248,0,0.00550250272049958,0.00767030480754476,0.00799289495020955,0.00434818075347462,0,0.04181609066505901,0.00361615822924479,0.03169875803326121,0,0.01815636396333119,0,0,0,0,0,0,0.00791339820340507,0,0,0,0,0,0,0,0,0,0,0.00436756649141926,0,0.00413694319483709,0,0.00515840701996344,0,0.00482986169888978,0.00485269938075885,0,0,0.00754418095168978,0,0.00564580266431345,0,2,0,0.6667,0,0,0,0.01159948587830579,0,0,0.00500159472415195,0,0,0,0,0,0.01105636998203472,0.00624219919189211,0,0,0.00595105059221352,0,partially_open
0,0,0.0864,0.1289,112,1297,194,14,14,0,11,0,0,0,0,0.03106115157995985,0,0,0.00932674211124679,0.02600233329757676,0,0,0,0,0,0.02686469743318887,0,0,0,0,0,0,0,0,0,0,0,0,0.02128631785870607,0,0,0,0,0,0.01745830537339655,0.01480605040591132,0,0,0,0,0,0.01637323115923636,0,0,0,0.05114954685245672,0,0.01913927103202262,0,3,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0.02040220828526554,0,0,0,0,0,0,fully_open
0,0,0.0578,0.1593,75,1298,182,9,17,0,12,0.03246038731902034,0,0,0.03206819792932976,0.02239986892785566,0,0,0.00896802126081422,0,0,0.0425201906373432,0,0,0,0,0,0.02367310532142029,0.01408978431211869,0.02091677593518798,0,0,0.01208675024438222,0,0,0.01295263123044816,0,0,0,0,0,0,0,0,0,0,0,0.0134848436831709,1,0,0,0.01574349149926573,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.01617315966604746,0,0,0,0.01999463020845996,0,0.02003316887574398,0.01961750796660149,0,0,0.01747189689627255,0.0213116095841634,0,0,closed
1,0,0.1018,0.1705,122,1198,176,15,22,0,8,0.02506841792954046,0.02230028594247272,0,0,0,0.01263904452634427,0,0,0,0,0,0,0,0.0121374023734058,0,0.03235120187813924,0.0243762668656209,0,0.01076903315475025,0,0,0,0,0,0,0,0,0.02107556223634265,0,0,0.01796044631856806,0,0,0,0,0,0,0,0,0.02004904313263135,0,0,0,0,0,0,0,0.01905097680469109,4,0.09897078795579176,0,0,0,0,0,0.0999213032833031,0,0.01678753080680705,0,0.02058853011564193,0,0,0,0,0.08380615944758128,0,0,0,0,closed
